Title,Property_Size,Bedrooms,Bathrooms,Furnishing,Region,Region_Name,Region_Parent_Name,Is_Boost,Price
Furnished 1bdrm Block of Flats in Wuye for sale,80.0,1,1,Furnished,"Abuja (FCT), Wuye",Wuye,Abuja(FCT),enterprise,48000000
1bdrm Block of Flats in Katampe for sale,90.0,1,1,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Lagos State,enterprise,110000000
4bdrm Duplex in Lekki Phase 1 for sale,1000.0,4,1,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,600000000
5bdrm Duplex in Ikota for sale,1000.0,5,1,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,410000000
3bdrm Apartment in Alakia for sale,450.0,3,3,Unfurnished,"Ibadan, Alakia",Alakia,Ibadan,enterprise,1300000
5bdrm Duplex in Ikota for sale,300.0,5,5,Semi-furnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,300000000
4bdrm Duplex in Lekki for sale,400.0,4,4,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,290000000
4bdrm Duplex in Mabushi Abuja for sale,150.0,4,5,Semi-furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja(FCT),enterprise,350000000
3bdrm Apartment in Lifecamp for sale,300.0,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja(FCT),enterprise,120000000
Furnished 2bdrm Apartment in Osborne Foreshore for sale,130.0,2,2,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,enterprise,415000000
3bdrm Apartment in Jahi for sale,200.0,3,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),enterprise,220000000
"5bdrm Duplex in Victoria City Estate, Lugbe District for sale",450.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,250000000
2bdrm Apartment in Lekki Phase 1 for sale,250.0,2,2,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,305000000
4bdrm Duplex in Ado / Ajah for sale,300.0,4,4,Semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,enterprise,200000000
3bdrm Duplex in Abraham Adesanya Estate for sale,1000.0,3,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,enterprise,145000000
5bdrm Duplex in Abraham Adesanya Estate for sale,1000.0,5,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,enterprise,230000000
Furnished 4bdrm Duplex in Graceland Estate for sale,350.0,4,4,Furnished,"Ajah, Graceland Estate",Graceland Estate,Lagos State,enterprise,185000000
3bdrm Duplex in Fo1 Kubwa for sale,250.0,3,3,Semi-furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja(FCT),enterprise,150000000
"4bdrm Duplex in Oniru Estate, Victoria Island Extension for sale",350.0,4,5,Semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,enterprise,675000000
4bdrm Duplex in Chevron for sale,600.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,200000000
4bdrm Duplex in Lekki for sale,400.0,4,4,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,200000000
4bdrm Duplex in Lekki Phase 1 for sale,300.0,4,4,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,330000000
Furnished 3bdrm Apartment in Osborne Foreshore for sale,260.0,3,3,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,enterprise,860000000
3bdrm Bungalow in Zuba for sale,240.0,3,3,Semi-furnished,"Abuja (FCT), Zuba",Zuba,Abuja(FCT),False,25000000
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,490000000
4bdrm Duplex in Sangotedo for sale,300.0,4,4,Semi-furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,enterprise,245000000
5bdrm Duplex in Lekki for sale,400.0,5,5,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,470000000
5bdrm Duplex in Chevron for sale,1000.0,5,1,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,950000000
2bdrm Apartment in Ayobo for sale,1000.0,2,1,Unfurnished,"Ipaja, Ayobo",Ayobo,Lagos State,enterprise,80000000
3bdrm Block of Flats in Life Camp for sale,150.0,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja(FCT),enterprise,150000000
5bdrm Duplex in Ikota for sale,300.0,5,5,Semi-furnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,320000000
4bdrm House in Oregun for sale,1000.0,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,enterprise,300000000
4bdrm Duplex in Service Estate for sale,400.0,4,4,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,enterprise,180000000
"4bdrm Duplex in Palm Height Estate, Lugbe District for sale",350.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,170000000
5bdrm Duplex in Apo Resettlement for sale,480.0,5,6,Unfurnished,"Abuja (FCT), Apo District",Apo District,Abuja(FCT),enterprise,550000000
Furnished 4bdrm Duplex in Mabushi for sale,500.0,4,4,Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja(FCT),enterprise,500000000
4bdrm Maisonette in Osborne Foreshore Estate for sale,400.0,4,4,Unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,enterprise,800000000
"4bdrm Duplex in New Rd Extension, Port-Harcourt for sale",650.0,4,4,Semi-furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,enterprise,95000000
3bdrm Block of Flats in Karsana for sale,30.0,3,3,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja(FCT),enterprise,100000000
5bdrm Block of Flats in Benin City for sale,465.0,5,5,Unfurnished,"Edo State, Benin City",Benin City,Edo State,False,16000000
5bdrm Duplex in Lekki for sale,450.0,5,5,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,420000000
5bdrm Duplex in GRA Phase 1 for sale,300.0,5,5,Semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,enterprise,800000000
4bdrm Duplex in Egbeda for sale,1000.0,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,enterprise,300000000
2bdrm Apartment in Gra Phase 2 P/H for sale,989.0,2,2,Semi-furnished,"Port-Harcourt, GRA Phase 2 / Port-Harcourt",GRA Phase 2 / Port-Harcourt,Port-Harcourt,enterprise,140000000
5bdrm Duplex in Osapa london for sale,300.0,5,5,Semi-furnished,"Lekki, Osapa london",Osapa london,Lagos State,enterprise,300000000
"4bdrm Duplex in Gowon, Egbeda for sale",1000.0,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,enterprise,250000000
3bdrm House in Berger for sale,1000.0,3,1,Unfurnished,"Ojodu, Berger",Berger,Lagos State,enterprise,65000000
"4bdrm Duplex in Behind Shafa, Lugbe District for sale",470.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,170000000
5bdrm Duplex in Lekki Phase 1 for sale,300.0,5,5,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,750000000
1bdrm Apartment in Kaura for sale,80.0,1,1,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja(FCT),enterprise,75000000
6bdrm Duplex in Guzape District for sale,750.0,6,6,Semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja(FCT),enterprise,680000000
3bdrm Apartment in Allen Avenue for sale,800.0,3,3,Semi-furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,enterprise,275000000
4bdrm Duplex in Ikota for sale,300.0,4,4,Semi-furnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,180000000
"4bdrm Duplex in Riverpark, Sabon Lugbe for sale",450.0,4,4,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja(FCT),enterprise,230000000
"4bdrm Duplex in Biltmore Estate, Dakwo District for sale",350.0,4,4,Unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja(FCT),enterprise,150000000
3bdrm Apartment in Dawaki By Aaliyah for sale,250.0,3,4,Unfurnished,"Gwarinpa, Dawaki",Dawaki,Abuja(FCT),enterprise,45000000
5bdrm Duplex in Pyakasa for sale,800.0,5,6,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja(FCT),enterprise,190000000
"4bdrm Duplex in Nav Valley Homes, Asokoro for sale",650.0,4,4,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja(FCT),enterprise,800000000
2bdrm Maisonette in Victoria Island Extension for sale,300.0,2,2,Semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,enterprise,400000000
Furnished 2bdrm Apartment in Akin Adesola for sale,250.0,2,2,Furnished,"Victoria Island, Akin Adesola",Akin Adesola,Lagos State,enterprise,500000000
4bdrm Duplex in Olokonla for sale,300.0,4,4,Semi-furnished,"Ajah, Olokonla",Olokonla,Lagos State,enterprise,210000000
4bdrm Duplex in Lekki for sale,450.0,4,4,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,220000000
4bdrm Duplex in Ado / Ajah for sale,300.0,4,4,Semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,enterprise,180000000
4bdrm Duplex in Oregun for sale,1000.0,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,enterprise,300000000
"3bdrm Bungalow in Shimex Estate, Pyakasa for sale",550.0,3,4,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja(FCT),enterprise,90000000
6bdrm Duplex in Gwarinpa Main for sale,700.0,6,7,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja(FCT),enterprise,850000000
"2bdrm Apartment in Crd Fha.., Lugbe District for sale",250.0,2,3,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,45000000
"4bdrm Duplex in Gold City Estate, Lugbe District for sale",400.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,155000000
4bdrm Duplex in Lekki Phase 1 for sale,300.0,4,4,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,970000000
3bdrm Duplex in Abule Egba for sale,1000.0,3,1,Unfurnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,190000000
5bdrm Duplex in Gaduwa for sale,400.0,5,6,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja(FCT),enterprise,340000000
7bdrm Duplex in Karsana for sale,500.0,7,7,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja(FCT),enterprise,192000000
"4bdrm Duplex in Okania Estate Off, Rumueprikom for sale",320.0,4,4,Semi-furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,enterprise,80000000
"2bdrm Apartment in Hakim Dickson, Lekki Phase 1 for sale",200.0,2,3,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,320000000
2bdrm Apartment in Ikate for sale,300.0,2,2,Semi-furnished,"Lekki, Ikate",Ikate,Lagos State,enterprise,160000000
4bdrm Duplex in Lekki for sale,300.0,4,4,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,230000000
4bdrm Duplex in Oko-Oba for sale,1000.0,4,1,Unfurnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,enterprise,250000000
"4bdrm Duplex in Irepodun Estate, Igando / Ikotun/Igando for sale",1000.0,4,1,Unfurnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,enterprise,135000000
"6bdrm Duplex in River Park Estate, Lugbe District for sale",550.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,187000000
"5bdrm Duplex in Victoria City Scape, Lugbe District for sale",470.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,125000000
"Furnished 5bdrm Duplex in Majesty Estate Off, Rumueprikom for sale",520.0,5,5,Furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,enterprise,450000000
4bdrm House in Opebi for sale,1000.0,4,1,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,enterprise,400000000
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,350000000
"7bdrm Duplex in Efab Metropolis, Karsana for sale",1200.0,7,8,Semi-furnished,"Gwagwa, Karsana",Karsana,Abuja(FCT),enterprise,550000000
"3bdrm House in Dreamville Estate, Ibeshe / Ikorodu for sale",1000.0,3,1,Unfurnished,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Lagos State,enterprise,95000000
"4bdrm House in Gowon, Egbeda for sale",1000.0,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,enterprise,250000000
4bdrm Duplex in Nvigwe Estate Off for sale,500.0,4,4,Semi-furnished,"Port-Harcourt, Woji",Woji,Port-Harcourt,enterprise,330000000
Furnished 1bdrm Duplex in Abule Egba for sale,1000.0,1,4,Furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,170000000
"6bdrm Duplex in Tiansvine Prime, Lugbe District for sale",450.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,300000000
"6bdrm Duplex in Nut Opposite River, Lugbe District for sale",530.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,370000000
"3bdrm Bungalow in Shell Co Operative, Choba for sale",300.0,3,3,Semi-furnished,"Port-Harcourt, Choba",Choba,Port-Harcourt,enterprise,75000000
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,450000000
3bdrm Duplex in Lekki for sale,300.0,3,3,Semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,270000000
3bdrm House in Ikeja GRA for sale,1000.0,3,1,Unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,enterprise,600000000
4bdrm Duplex in Elimgbu Town Port for sale,986.0,4,4,Semi-furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,enterprise,270000000
"4bdrm Duplex in Orchid Road, Agungi for sale",350.0,4,5,Semi-furnished,"Lekki, Agungi",Agungi,Lagos State,enterprise,400000000
4bdrm Duplex in GRA Phase 1 for sale,300.0,4,4,Semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,enterprise,500000000
4bdrm Duplex in Abraham Adesanya Estate for sale,300.0,4,4,Semi-furnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,enterprise,260000000
4bdrm House in GRA Phase 1 for sale,1000.0,4,1,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,enterprise,350000000
"4bdrm Duplex in Peace Garden Estate, Sangotedo for sale",300.0,4,5,Semi-furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,enterprise,360000000
"5bdrm Duplex in River Park Estate, Lugbe District for sale",550.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,300000000
4bdrm Duplex in Chevron for sale,250.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,180000000
"8bdrm Mansion in River Park Estate, Lugbe District for sale",750.0,8,9,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja(FCT),enterprise,800000000
"4bdrm Duplex in Remi Oluwode, Lekki Phase 1 for sale",400.0,4,5,Semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,450000000
4bdrm Duplex in Adeniyi Jones for sale,300.0,4,4,Semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,enterprise,380000000
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,520000000
1bdrm Apartment in Jahi for sale,120.0,1,1,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja(FCT),enterprise,100000000
"3bdrm Apartment in Golf Estates Ph, Amadi-Ama for sale",1986.0,3,3,Semi-furnished,"Port-Harcourt, Amadi-Ama",Amadi-Ama,Port-Harcourt,enterprise,120000000
4bdrm Duplex in Ikota Lekki Lagos for sale,287.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,170000000
3bdrm Duplex in Sangotedo for sale,276.0,3,3,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,diamond,120000000
4bdrm Duplex in Chevron for sale,350.0,4,4,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,350000000
"6bdrm Duplex in Unity Estate, Egbeda for sale",600.0,6,6,Semi-furnished,"Alimosho, Egbeda",Egbeda,Lagos State,diamond,200000000
6bdrm Duplex in Ipaja / Ipaja for sale,600.0,6,6,Unfurnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,diamond,130000000
2bdrm Block of Flats in Ipaja for sale,900.0,2,2,Unfurnished,"Ipaja, Ipaja Road",Ipaja Road,Lagos State,diamond,100000000
"4bdrm Duplex in Ikota Villa Estate, Lekki for sale",100.0,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,200000000
2bdrm Apartment in Ikate for sale,100.0,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,enterprise,140000000
4bdrm Duplex in Ikota for sale,100.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,180000000
"Furnished 2bdrm Penthouse in Oniru, Victoria Island for sale",100.0,2,2,Furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,enterprise,250000000
5bdrm Duplex in Ajah Lekki for sale,100.0,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,300000000
"4bdrm Duplex in Orchid, Lekki for sale",100.0,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,230000000
4bdrm Duplex in Ikota Villa for sale,100.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,150000000
6bdrm Duplex in Mabushi for sale,500.0,6,6,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja(FCT),enterprise,750000000
5bdrm Duplex in Dawaki for sale,500.0,5,6,Semi-furnished,"Gwarinpa, Dawaki",Dawaki,Abuja(FCT),diamond,280000000
4bdrm Duplex in Magodo Phase 1 for sale,450.0,4,4,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,enterprise,350000000
"4bdrm House in Irepodun Estate, Igando / Ikotun/Igando for sale",1000.0,4,1,Unfurnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,enterprise,135000000
"5bdrm Mansion in Orchid Road, Ikota for sale",276.0,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,270000000
3bdrm Duplex in Ikota Gra for sale,287.0,3,3,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,100000000
5bdrm Duplex in Lekki Phase 1 for sale,298.0,5,5,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,1000000000
"Furnished 2bdrm Apartment in Eko Pearls Tower, Ahmadu Bello Way",250.0,2,2,Furnished,"Victoria Island, Ahmadu Bello Way",Ahmadu Bello Way,Lagos State,enterprise,950000000
5bdrm Duplex in Ejigbo / Ejigbo for sale,700.0,5,5,Unfurnished,"Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Lagos State,diamond,160000000
4bdrm Duplex in Ikota for sale,287.0,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,diamond,150000000
"2bdrm Apartment in Lekki Phase 1, Lagos for sale",279.0,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,diamond,270000000
"Furnished 2bdrm Block of Flats in Freedom Way, Lekki Phase 2 for sale",350.0,2,2,Furnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,enterprise,200000000
"5bdrm Duplex in Ajah, Off Lekki-Epe Expressway for sale",360.0,5,5,Semi-furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,enterprise,335000000
6bdrm Duplex in Chevron for sale,456.0,6,7,Semi-furnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,900000000
5bdrm Duplex in Ipaja Road for sale,600.0,5,5,Semi-furnished,"Ipaja, Ipaja Road",Ipaja Road,Lagos State,diamond,160000000
4bdrm Duplex in Ikate for sale,100.0,4,4,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,enterprise,400000000
Furnished 2bdrm Apartment in Lekki Conservation for sale,100.0,2,2,Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,enterprise,135000000
1bdrm Apartment in Ologolo for sale,100.0,1,1,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,enterprise,110000000
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",100.0,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,enterprise,140000000
2bdrm Apartment in Lekki Phase1 for sale,100.0,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,enterprise,380000000
"4bdrm Duplex in Opebi, Ikeja for sale",350.0,4,5,Semi-furnished,"Lagos State, Ikeja",Ikeja,Lagos State,enterprise,350000000
"Furnished 4bdrm Duplex in Oniru, Victoria Island Extension for sale",300.0,4,5,Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,enterprise,750000000
"3bdrm Apartment in Greater Lagos, Aguda / Surulere for sale",1000.0,3,4,Unfurnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Lagos State,diamond,90000000
2bdrm Duplex in Trans Amadi for sale,830.0,2,2,Unfurnished,"Port-Harcourt, Trans Amadi",Trans Amadi,Port-Harcourt,diamond,230000000
2bdrm Apartment in Ikate for sale,700.0,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,enterprise,190000000
"5bdrm Duplex in Chevron, Toll Gate for sale",287.0,5,5,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,enterprise,500000000
5bdrm Duplex in Ajah for sale,300.0,5,5,Semi-furnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,420000000
"3bdrm Bungalow in Victory Court, Sabon Lugbe for sale",500.0,3,3,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja(FCT),diamond,80000000
"5bdrm Duplex in Pengassan Estate, Lokogoma for sale",600.0,5,6,Unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja(FCT),diamond,350000000
"Furnished 3bdrm Maisonette in Cadogan Estate, Osapa london for sale",250.0,3,3,Furnished,"Lekki, Osapa london",Osapa london,Lagos State,enterprise,200000000
"4bdrm Duplex in Ikoyi Lagos State, Osborne Foreshore Estate for sale",389.0,4,4,Unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,diamond,800000000
5bdrm Duplex in Ikota for sale,298.0,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,diamond,400000000
3bdrm Bungalow in Olokonla for sale,279.0,3,3,Unfurnished,"Ajah, Olokonla",Olokonla,Lagos State,diamond,85000000
"5bdrm Duplex in Curbert Court Lekki, Ajah for sale",312.0,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,diamond,350000000
4bdrm Duplex in Festac for sale,600.0,4,4,Unfurnished,"Amuwo-Odofin, Festac",Festac,Lagos State,enterprise,220000000
Furnished 5bdrm Duplex in Ikota for sale,400.0,5,5,Furnished,"Lekki, Ikota",Ikota,Lagos State,enterprise,400000000
5bdrm Duplex in Ayobo Ipaja for sale,600.0,5,5,Semi-furnished,"Ipaja, Ayobo",Ayobo,Lagos State,diamond,120000000
"2bdrm Duplex in Bashorun, Basorun for sale",1000.0,2,2,Unfurnished,"Ibadan, Basorun",Basorun,Ibadan,diamond,150000000
4bdrm Duplex in Ikate for sale,100.0,4,4,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,enterprise,320000000
