title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
Furnished 4bdrm Duplex in Vgc Lekki for sale,450.0,4,5,furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,diamond,"₦ 650,000,000"
"3bdrm Bungalow in View Estate, Olokonla for sale",600.0,3,3,unfurnished,"Ajah, Olokonla",Olokonla,Ajah,vip,"₦ 80,000,000"
Furnished 20bdrm Maisonette in Jabi Hotel for sale,2000.0,20,20,furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),diamond,"₦ 6,000,000,000"
"2bdrm Block of Flats in Obagie Community, Benin City for sale",620.0,2,2,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 35,000,000"
3bdrm Block of Flats in Garki Abuja for sale,2000.0,3,4,semi-furnished,"Abuja (FCT), Garki 1",Garki 1,Abuja (FCT),enterprise,"₦ 750,000,000"
5bdrm Duplex in Galadimawa for sale,900.0,5,5,semi-furnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),diamond,"₦ 500,000,000"
"Furnished 4bdrm Duplex in Inside An, Abule Egba for sale",600.0,4,4,furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,diamond,"₦ 180,000,000"
"3bdrm Block of Flats in Custom Bus Stop, Alimosho for sale",650.0,3,2,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 75,000,000"
"6bdrm Duplex in Coker Estate Shasha, Alimosho for sale",620.0,6,5,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 180,000,000"
"8bdrm Block of Flats in Agodo Egbe, Alimosho for sale",650.0,8,8,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 150,000,000"
5bdrm Duplex in Chevron Lekki Lagos for sale,450.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 500,000,000"
8bdrm Block of Flats in Onitsha for Sale,600.0,8,2,unfurnished,"Anambra State, Onitsha",Onitsha,Anambra State,diamond,"₦ 35,000,000"
4bdrm Duplex in Omole Phase 1 Ikeja for sale,350.0,4,5,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,diamond,"₦ 240,000,000"
4bdrm Duplex in Garden Estate for sale,600.0,4,4,unfurnished,"Ajah, Lekki Gardens Estate",Lekki Gardens Estate,Ajah,vip,"₦ 130,000,000"
"4bdrm Duplex in Spring Valley Estate, Sangotedo for sale",400.0,4,5,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 250,000,000"
Furnished 2bdrm Apartment in Surulere for sale,450.0,2,3,furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 85,000,000"
3bdrm Bungalow in Masaka Nasarawa for sale,500.0,3,3,unfurnished,"Nasarawa State, Karu-Nasarawa",Karu-Nasarawa,Nasarawa State,diamond,"₦ 30,000,000"
6bdrm Duplex in Naff Valley Estate for sale,500.0,6,7,semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 360,000,000"
3bdrm Bungalow in Kurudu By Blocking for sale,1000.0,3,3,semi-furnished,"Abuja (FCT), Kurudu",Kurudu,Abuja (FCT),diamond,"₦ 27,000,000"
"3bdrm Bungalow in Nasarawa State, Lafia for sale",600.0,3,4,semi-furnished,"Nasarawa State, Lafia",Lafia,Nasarawa State,diamond,"₦ 55,000,000"
4bdrm Duplex in Jahi Gilmore for sale,1500.0,4,5,semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),diamond,"₦ 500,000,000"
"2bdrm Block of Flats in Olaniyi, New Oko Oba for sale",300.0,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 65,000,000"
3bdrm Block of Flats in Opebi for sale,635.0,3,3,unfurnished,"Ikeja, Opebi",Opebi,Ikeja,diamond,"₦ 300,000,000"
4bdrm Duplex in Adeniyi Jones Ikeja for sale,350.0,4,5,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,diamond,"₦ 500,000,000"
"Furnished 5bdrm Duplex in Oniru, Victoria Island for Sale",1200.0,5,5,furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,diamond,"₦ 300,000,000"
Furnished 5bdrm Duplex in Banana Island Ikoyi for sale,1088.0,5,5,furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,diamond,"₦ 900,000,000"
5bdrm Duplex in Osapa London for sale,4500.0,5,5,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,vip,"₦ 950,000,000"
4bdrm Duplex in Wuse Zone 6 Abuja for sale,3000.0,4,5,semi-furnished,"Wuse, Zone 6 / Wuse",Zone 6 / Wuse,Wuse,diamond,"₦ 400,000,000"
7bdrm Duplex in Asokoro Main Abuja for sale,1000.0,7,9,semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 2,500,000,000"
4bdrm Duplex in Admiralty Estate for sale,500.0,4,5,unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 195,000,000"
3bdrm Block of Flats in Ologuneru for sale,790.0,3,2,unfurnished,"Ibadan, Ologuneru",Ologuneru,Ibadan,basic,"₦ 120,000,000"
4bdrm Duplex in Ikota Lekki for sale,270.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 220,000,000"
3bdrm Block of Flats in Beckley Estate New for sale,600.0,3,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 170,000,000"
Furnished 4bdrm Duplex in Galadimawa for sale,450.0,4,4,furnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),False,"₦ 185,000,000"
Furnished 5bdrm Duplex in Lekki Phase 1 for sale,450.0,5,5,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 800,000,000"
4bdrm Duplex in Naf Valley Estate for sale,550.0,4,5,unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 500,000,000"
"3bdrm Bungalow in Estate Along The, Apo District for sale",700.0,3,4,unfurnished,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),diamond,"₦ 140,000,000"
3bdrm Apartment in Mende Maryland Ikeja for sale,650.0,3,4,semi-furnished,"Lagos State, Maryland",Maryland,Lagos State,diamond,"₦ 60,000,000"
Furnished 3bdrm Block of Flats in Old Ikoyi Lagos for sale,2400.0,3,4,furnished,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,diamond,"₦ 14,500,000,000"
"2bdrm Block of Flats in Becky 2 Garden, Karu for sale",500.0,2,3,unfurnished,"Abuja (FCT), Karu",Karu,Abuja (FCT),diamond,"₦ 35,000,000"
6bdrm House in Mile 12 Kosofe for sale,600.0,6,3,semi-furnished,"Lagos State, Kosofe",Kosofe,Lagos State,enterprise,"₦ 160,000,000"
4bdrm Duplex in Within College Road for sale,330.0,4,4,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 250,000,000"
6bdrm Duplex in Banana Island Ikoyi for sale,500.0,6,6,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 5,500,000,000"
"Furnished 4bdrm Duplex in Ormol Estate, Adeniyi Jones for sale",400.0,4,4,furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 480,000,000"
Furnished 2bdrm Duplex in Omole Phase 2 for sale,300.0,2,2,furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,enterprise,"₦ 270,000,000"
3bdrm Maisonette in Alagomeji for sale,300.0,3,5,unfurnished,"Yaba, Alagomeji",Alagomeji,Yaba,vip,"₦ 235,000,000"
5bdrm Duplex in Omole Phase 2 for sale,450.0,5,5,semi-furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 600,000,000"
Furnished 2bdrm Apartment in Kofo Abayomi for Sale,1000.0,2,4,furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,diamond,"₦ 270,000,000"
4bdrm Duplex in View Estate for sale,600.0,4,4,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 160,000,000"
"5bdrm Duplex in Unity, Ado / Ajah for sale",650.0,5,6,unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,diamond,"₦ 100,000,000"
5bdrm Duplex in Guzape Main District for sale,2000.0,5,6,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 310,000,000"
4bdrm Duplex in Magodo Phase 1 for sale,400.0,4,4,semi-furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,enterprise,"₦ 450,000,000"
"4bdrm Duplex in Magodo Phase 1, Ojodu for sale",260.0,4,4,semi-furnished,"Lagos State, Ojodu",Ojodu,Lagos State,enterprise,"₦ 250,000,000"
"5bdrm Duplex in Magodo Phase 2, Agboyi/Ketu for sale",500.0,5,4,semi-furnished,"Lagos State, Agboyi/Ketu",Agboyi/Ketu,Lagos State,enterprise,"₦ 750,000,000"
"3bdrm Bungalow in Estate Along, Dakwo District for sale",480.0,3,3,unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),False,"₦ 90,000,000"
7bdrm Duplex in Same - Global for sale,2800.0,7,9,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),False,"₦ 399,999,999"
Furnished 2bdrm Block of Flats in Ogudu for sale,500.0,2,2,furnished,"Ogudu, Ogudu-Orioke",Ogudu-Orioke,Ogudu,enterprise,"₦ 200,000,000"
Furnished 4bdrm Duplex in Magodo G R A Phase 1 for sale,300.0,4,4,furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 230,000,000"
5bdrm Duplex in Guzape for sale,400.0,5,6,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 250,000,000"
3bdrm Bungalow in Apo for sale,600.0,3,4,unfurnished,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),diamond,"₦ 185,000,000"
4bdrm Duplex in Unity Estate Ojodu for sale,650.0,4,4,semi-furnished,"Lagos State, Ojodu",Ojodu,Lagos State,diamond,"₦ 130,000,000"
2bdrm Block of Flats in Ile Epo Abule Egba for sale,350.0,2,3,semi-furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,diamond,"₦ 60,000,000"
"5bdrm Duplex in Ocean Bay Estate, Lekki for sale",600.0,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 155,000,000"
"2bdrm Bungalow in Lape Estate, Karu for sale",50.0,2,2,unfurnished,"Abuja (FCT), Karu",Karu,Abuja (FCT),diamond,"₦ 22,000,000"
3bdrm Apartment in Abijo Gra for sale,600.0,3,3,unfurnished,"Ibeju, Abijo",Abijo,Ibeju,premium,"₦ 65,000,000"
4bdrm Duplex in Mabushi District for sale,1000.0,4,6,semi-furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 250,000,000"
2bdrm Block of Flats in New Oko Oba Abule for sale,400.0,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 200,000,000"
4bdrm Duplex in Oko Oba Scheme 2 for sale,250.0,4,4,semi-furnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 230,000,000"
"16bdrm Block of Flats in River Park Estate, Lugbe District for sale",802.0,16,20,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),False,"₦ 410,000,000"
Furnished 6bdrm Duplex in Guzape District for sale,700.0,6,6,furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),False,"₦ 620,000,000"
"5bdrm Duplex in Stand-Alone Mansion, Maitama for sale",1070.0,5,5,semi-furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),False,"₦ 2,500,000,000"
9bdrm Duplex in Wuse 2 for sale,1000.0,9,10,semi-furnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),False,"₦ 1,500,000,000"
Furnished 2bdrm Apartment in Eko Atlantic for sale,400.0,2,2,furnished,"Lagos State, Eko Atlantic",Eko Atlantic,Lagos State,enterprise,"₦ 750,000,000"
3bdrm Duplex in Lokogoma for sale,500.0,3,4,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),diamond,"₦ 75,000,000"
5bdrm Duplex in Omole Phase 2 Lagos for sale,400.0,5,6,semi-furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 700,000,000"
Furnished 3bdrm Block of Flats in Ajao Estate Close To for sale,800.0,3,4,furnished,"Isolo, Ajao Estate",Ajao Estate,Isolo,diamond,"₦ 1,200,000,000"
5bdrm Duplex in Magodo for sale,350.0,5,5,semi-furnished,"Lagos State, Magodo",Magodo,Lagos State,diamond,"₦ 420,000,000"
3bdrm Duplex in Lekki for Sale,500.0,3,4,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 500,000,000"
4bdrm Duplex in Jabi District Abuja for sale,1000.0,4,5,semi-furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),diamond,"₦ 400,000,000"
3bdrm Block of Flats in Katampe District By for sale,1000.0,3,4,semi-furnished,"Katampe, Katampe (Main)",Katampe (Main),Katampe,diamond,"₦ 200,000,000"
"3bdrm Duplex in Kabusa Garden Estate, Lokogoma for sale",1000.0,3,4,semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),diamond,"₦ 120,000,000"
4bdrm Duplex in Wuye District Abuja for sale,1000.0,4,5,semi-furnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),diamond,"₦ 300,000,000"
5bdrm Duplex in Jahi Gilmore Tarred for sale,3000.0,5,6,semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),diamond,"₦ 600,000,000"
Furnished 4bdrm Duplex in Lekki for sale,450.0,4,4,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 650,000,000"
3bdrm Block of Flats in Estate Within New for sale,550.0,3,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 180,000,000"
Furnished 5bdrm Duplex in Unilag Estate Magodo for sale,360.0,5,5,furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,diamond,"₦ 450,000,000"
2bdrm Bungalow in Estate In Lokogoma for sale,500.0,2,2,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),False,"₦ 87,000,000"
Furnished 3bdrm Apartment in Osborne Phase 2 for sale,300.0,3,3,furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,enterprise,"₦ 380,000,000"
4bdrm Duplex in Prestigious Estate for sale,350.0,4,4,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,diamond,"₦ 370,000,000"
Furnished 5bdrm Duplex in Amuwo Odofin for sale,,5,4,furnished,"Lagos State, Amuwo-Odofin",Amuwo-Odofin,Lagos State,diamond,"₦ 260,000,000"
"2bdrm Block of Flats in Iliasu Road, Egbe Idimu for Sale",620.0,2,2,unfurnished,"Lagos State, Egbe/Idimu",Egbe/Idimu,Lagos State,diamond,"₦ 80,000,000"
Furnished 4bdrm Duplex in Gbagada Estate for sale,600.0,4,4,furnished,"Lagos State, Gbagada",Gbagada,Lagos State,diamond,"₦ 220,000,000"
"4bdrm Duplex in Ogufayo, Elerangbe for sale",1000.0,4,4,unfurnished,"Ibeju, Elerangbe",Elerangbe,Ibeju,vip,"₦ 130,000,000"
3bdrm Duplex in Ajah for sale,600.0,3,3,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,"₦ 87,000,000"
Furnished 1bdrm Apartment in Lugbe Federal for sale,50.0,1,1,furnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),False,"₦ 4,500,000"
4bdrm Duplex in Knowledge Estate for sale,1000.0,4,5,semi-furnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),diamond,"₦ 250,000,000"
4bdrm Duplex in Guzape Main Abuja for sale,2000.0,4,5,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 350,000,000"
4bdrm Duplex in Obawole Ifako Ijaiye for sale,320.0,4,4,semi-furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,enterprise,"₦ 110,000,000"
"3bdrm Bungalow in Along Prescott, Lokogoma for sale",512.0,3,3,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),False,"₦ 65,000,000"
5bdrm Duplex in Guzape District for sale,600.0,5,5,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),False,"₦ 700,000,000"
Furnished 4bdrm Duplex in Alapere for sale,400.0,4,4,furnished,"Kosofe, Ketu-Alapere",Ketu-Alapere,Kosofe,enterprise,"₦ 180,000,000"
5bdrm Duplex in Lokogoma for sale,800.0,5,6,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),diamond,"₦ 100,000,000"
7bdrm Mansion in Katampe Extension for sale,1000.0,7,7,semi-furnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,diamond,"₦ 2,500,000,000"
4bdrm Duplex in Galadimawa. for sale,475.0,4,5,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),diamond,"₦ 95,000,000"
Furnished 3bdrm Block of Flats in Ajao Estate for sale,800.0,3,4,furnished,"Isolo, Ajao Estate",Ajao Estate,Isolo,diamond,"₦ 1,300,000,000"
"6bdrm Duplex in Gowan Estate Egbeda, Alimosho for sale",620.0,6,5,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 125,000,000"
6bdrm Block of Flats in Ijaniki Town Off for sale,1000.0,6,5,unfurnished,"Ojo, Iba / Ojo",Iba / Ojo,Ojo,diamond,"₦ 65,000,000"
3bdrm Block of Flats in Oniru Victoria for sale,2346.0,3,4,semi-furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,diamond,"₦ 3,000,000,000"
3bdrm Block of Flats in Ago Okota for sale,650.0,3,4,semi-furnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 140,000,000"
3bdrm Block of Flats in Surulere for sale,630.0,3,3,semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 190,000,000"
7bdrm Duplex in Wuse 2 District for sale,1000.0,7,8,semi-furnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),diamond,"₦ 1,500,000,000"
3bdrm Block of Flats in College Road Ogba for sale,630.0,3,2,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 290,000,000"
"Furnished 4bdrm Duplex in Sliver Estate, Idimu for sale",500.0,4,4,furnished,"Egbe/Idimu, Idimu",Idimu,Egbe/Idimu,enterprise,"₦ 140,000,000"
4bdrm Duplex in Osapa for sale,200.0,4,6,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,vip,"₦ 250,000,000"
Furnished 4bdrm Duplex in Asokoro for sale,300.0,4,5,furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 550,000,000"
"3bdrm Bungalow in Fatade Area Baruwa, Alimosho for sale",650.0,3,3,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 30,000,000"
3bdrm Block of Flats in Maryland Ikeja for sale,1675.0,3,3,semi-furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 750,000,000"
"4bdrm Duplex in Baruwa Ipaja, Alimosho for sale",650.0,4,5,semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 70,000,000"
Furnished 4bdrm Duplex in Akobo for sale,400.0,4,4,furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 450,000,000"
12bdrm Block of Flats in Rind Road for sale,839.0,12,6,semi-furnished,"Ibadan, Rind Road",Rind Road,Ibadan,enterprise,"₦ 120,000,000"
Furnished 20bdrm Maisonette in Mabushi for sale,3000.0,20,20,furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 3,500,000,000"
"2bdrm Block of Flats in Command, Alimosho, Iyana Ipaja for sale",600.0,2,2,semi-furnished,"Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,enterprise,"₦ 85,000,000"
"3bdrm Block of Flats in Jonathan Coker, for sale",600.0,3,3,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 100,000,000"
4bdrm Duplex in Jahi for sale,650.0,4,4,semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),False,"₦ 580,000,000"
3bdrm Bungalow in Gwarinpa for sale,600.0,3,4,semi-furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 195,000,000"
Furnished 5bdrm Duplex in Adeniyi Jones Ikeja for sale,1800.0,5,5,furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,diamond,"₦ 750,000,000"
4bdrm Duplex in Behind Shoprite Mall for sale,1800.0,4,4,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,diamond,"₦ 2,500,000,000"
"3bdrm Duplex in Shagari Estate Ipaja, Alimosho for sale",600.0,3,3,semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 200,000,000"
Furnished 4bdrm Duplex in Bodija for sale,450.0,4,4,furnished,"Ibadan, Bodija",Bodija,Ibadan,enterprise,"₦ 325,000,000"
Furnished 3bdrm Block of Flats in Akobo for sale,300.0,3,3,furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 120,000,000"
"Furnished 4bdrm Duplex in Thomas Estate, Ajah for sale",650.0,4,4,furnished,"Lagos State, Ajah",Ajah,Lagos State,basic,"₦ 95,000,000"
6bdrm Block of Flats in Karu for sale,1000.0,6,12,unfurnished,"Abuja (FCT), Karu",Karu,Abuja (FCT),diamond,"₦ 100,000,000"
4bdrm Duplex in Magodo Phase 1 for sale,400.0,4,4,unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,False,"₦ 420,000,000"
"3bdrm Block of Flats in Clem Ijaiye Ojokoro, Abule Egba for sale",600.0,3,2,semi-furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,"₦ 100,000,000"
5bdrm Duplex in Omole Phase 1 for sale,300.0,5,5,semi-furnished,"Ikeja, Agidingbi",Agidingbi,Ikeja,enterprise,"₦ 550,000,000"
4bdrm Duplex in Galadimawa for sale,700.0,4,5,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),diamond,"₦ 270,000,000"
5bdrm Duplex in Ogudu Gra for sale,400.0,5,5,semi-furnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,diamond,"₦ 400,000,000"
4bdrm Duplex in Adeniyi Jones Ikeja for sale,350.0,4,5,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,diamond,"₦ 430,000,000"
"Furnished 5bdrm Duplex in Anitere Avenue, Ikotun / Ikotun/Igando",1200.0,5,2,furnished,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Ikotun/Igando,diamond,"₦ 80,000,000"
5bdrm Duplex in Abacha Estate Ikoyi for sale,400.0,5,5,semi-furnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,diamond,"₦ 1,200,000,000"
Furnished 5bdrm Duplex in Magodo Phase 2 for sale,450.0,5,5,furnished,"Lagos State, Magodo",Magodo,Lagos State,diamond,"₦ 285,000,000"
3bdrm Block of Flats in Surulere for Sale,520.0,3,3,semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 60,000,000"
"4bdrm Duplex in Kayfarm Estate, Ifako-Ogba for sale",400.0,4,4,semi-furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,enterprise,"₦ 400,000,000"
"Furnished 3bdrm Apartment in River Park Estate, Lugbe District for sale",1500.0,3,4,furnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),False,"₦ 85,000,000"
Furnished 3bdrm Bungalow in Ibeshe for sale,550.0,3,3,furnished,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Ikorodu,enterprise,"₦ 50,000,000"
2bdrm Bungalow in Ayobo for sale,350.0,2,3,semi-furnished,"Ipaja, Ayobo",Ayobo,Ipaja,diamond,"₦ 55,000,000"
6bdrm Duplex in Ago Palace for Sale,700.0,6,5,unfurnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 250,000,000"
10bdrm Block of Flats in Akala Express for sale,600.0,10,10,semi-furnished,"Ibadan, Akala Express",Akala Express,Ibadan,enterprise,"₦ 110,000,000"
"5bdrm Duplex in Diamond Estate, Sangotedo for sale",400.0,5,5,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 500,000,000"
5bdrm Duplex in Lekki for Sale,850.0,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 800,000,000"
4bdrm Apartment in Uyo for sale,500.0,4,4,unfurnished,"Akwa Ibom State, Uyo",Uyo,Akwa Ibom State,False,"₦ 19,000,000"
4bdrm Duplex in Ogudu Gra Ojota for sale,350.0,4,3,semi-furnished,"Ojota, Ogudu Road",Ogudu Road,Ojota,enterprise,"₦ 550,000,000"
"8bdrm Block of Flats in Olude Estate Oluyole, Apata for sale",600.0,8,8,semi-furnished,"Ibadan, Apata",Apata,Ibadan,diamond,"₦ 160,000,000"
3bdrm Block of Flats in Pipeline Bus Stop for sale,700.0,3,3,unfurnished,"Oyo State, Egbeda",Egbeda,Oyo State,diamond,"₦ 150,000,000"
"3bdrm Block of Flats in Costom Bus Stop, Alimosho for sale",650.0,3,3,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 150,000,000"
5bdrm Duplex in Okota for sale,600.0,5,5,unfurnished,"Isolo, Okota",Okota,Isolo,diamond,"₦ 200,000,000"
"4bdrm Duplex in Ikeja Gra, Lagos for sale",650.0,4,5,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,diamond,"₦ 380,000,000"
"3bdrm Block of Flats in Unity Estate Egbeda, Alimosho for sale",650.0,3,3,unfurnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 250,000,000"
5bdrm Duplex in Ago Palace for sale,350.0,5,5,semi-furnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 180,000,000"
5bdrm Block of Flats in Ago for Sale,620.0,5,5,semi-furnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 80,000,000"
2bdrm Apartment in Ogba Ikeja for sale,650.0,2,3,semi-furnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 120,000,000"
8bdrm Bungalow in Apata for sale,450.0,8,5,semi-furnished,"Ibadan, Apata",Apata,Ibadan,enterprise,"₦ 30,000,000"
3bdrm Block of Flats in Surulere for sale,,3,3,semi-furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 80,000,000"
"2bdrm Block of Flats in Harmony Zone Estate, for sale",780.0,2,3,semi-furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,diamond,"₦ 600,000,000"
3bdrm Bungalow in Galadimawa for sale,650.0,3,3,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),False,"₦ 180,000,000"
